Current Time,Status,Status code,Longitude,Latitude
2015-Mar-03 18:10:00,water column,0,-88.37147,28.746004
2015-Mar-03 18:10:00,surfaced,1,-88.360046,28.72895
2015-Mar-03 18:10:00,surfaced,1,-88.365962,28.74425
2015-Mar-03 18:10:00,surfaced,1,-88.340218,28.949077
2015-Mar-03 18:10:00,surfaced,1,-88.351809,28.941568
2015-Mar-03 18:10:00,surfaced,1,-88.362661,28.940682
2015-Mar-03 18:10:00,surfaced,1,-88.36513,28.940935
2015-Mar-03 18:10:00,surfaced,1,-88.369483,28.934091
2015-Mar-03 18:10:00,surfaced,1,-88.395174,28.971726
2015-Mar-03 18:00:01,surfaced,1,-88.433291,29.07323
2015-Mar-03 18:00:01,surfaced,1,-88.369537,28.935956
2015-Mar-03 18:00:01,water column,0,-88.367967,28.751561
2015-Mar-03 18:00:01,surfaced,1,-88.380524,28.714099
2015-Mar-03 18:00:01,surfaced,1,-88.39362,28.733646
2015-Mar-03 18:00:01,surfaced,1,-88.326292,28.905483
2015-Mar-03 18:00:01,surfaced,1,-88.337768,28.942765
2015-Mar-03 18:00:01,surfaced,1,-88.343238,28.944524
2015-Mar-03 18:00:01,surfaced,1,-88.345685,28.944551
2015-Mar-03 18:00:01,surfaced,1,-88.350372,28.94409
2015-Mar-03 18:00:01,surfaced,1,-88.353071,28.935371
2015-Mar-03 18:00:01,surfaced,1,-88.363059,28.95805
2015-Mar-03 18:10:00,surfaced,1,-88.351326,28.941842
2015-Mar-03 18:10:00,water column,0,-88.367612,28.755653
2015-Mar-03 18:10:00,water column,0,-88.402334,28.710115
2015-Mar-03 18:10:00,surfaced,1,-88.409404,28.72287
2015-Mar-03 18:10:00,surfaced,1,-88.330175,28.878461
2015-Mar-03 18:10:00,surfaced,1,-88.32821,28.899979
2015-Mar-03 18:10:00,surfaced,1,-88.331631,28.912455
2015-Mar-03 18:10:00,surfaced,1,-88.33304,28.921255
2015-Mar-03 18:10:00,surfaced,1,-88.338981,28.938049
2015-Mar-03 18:10:00,surfaced,1,-88.341815,28.942912
2015-Mar-03 18:10:00,surfaced,1,-88.339982,28.945051
2015-Mar-03 18:10:00,water column,0,-88.367628,28.759451
2015-Mar-03 18:10:00,water column,0,-88.416501,28.72007
2015-Mar-03 18:10:00,water column,0,-88.420611,28.730954
2015-Mar-03 18:10:00,surfaced,1,-88.334583,28.855517
2015-Mar-03 18:10:00,surfaced,1,-88.332125,28.877754
2015-Mar-03 18:10:00,surfaced,1,-88.329889,28.888558
2015-Mar-03 18:10:00,surfaced,1,-88.329279,28.891273
2015-Mar-03 18:10:00,surfaced,1,-88.329538,28.896556
2015-Mar-03 18:10:00,surfaced,1,-88.331148,28.907443
2015-Mar-03 18:10:00,surfaced,1,-88.327632,28.904252
2015-Mar-03 18:10:00,water column,0,-88.367539,28.760701
2015-Mar-03 18:10:00,water column,0,-88.423269,28.729083
2015-Mar-03 18:10:00,water column,0,-88.416381,28.73956
2015-Mar-03 18:10:00,surfaced,1,-88.34533,28.847528
2015-Mar-03 18:10:00,surfaced,1,-88.339706,28.863925
2015-Mar-03 18:10:00,surfaced,1,-88.336516,28.871158
2015-Mar-03 18:10:00,surfaced,1,-88.333774,28.868363
2015-Mar-03 18:10:00,surfaced,1,-88.332879,28.875352
2015-Mar-03 18:10:00,surfaced,1,-88.330807,28.882975
2015-Mar-03 18:10:00,surfaced,1,-88.330641,28.883981
2015-Mar-03 18:10:00,water column,0,-88.367611,28.758568
2015-Mar-03 18:10:00,water column,0,-88.419293,28.734573
2015-Mar-03 18:10:00,water column,0,-88.404388,28.742349
2015-Mar-03 18:10:00,surfaced,1,-88.349226,28.828763
2015-Mar-03 18:10:00,surfaced,1,-88.343784,28.846402
2015-Mar-03 18:10:00,surfaced,1,-88.340853,28.853053
2015-Mar-03 18:10:00,surfaced,1,-88.338246,28.851429
2015-Mar-03 18:10:00,surfaced,1,-88.33672,28.856908
2015-Mar-03 18:10:00,surfaced,1,-88.333404,28.86168
2015-Mar-03 20:10:00,surfaced,1,-88.474868,29.114066
2015-Mar-03 20:10:00,water column,0,-88.336375,28.753966
2015-Mar-03 20:10:00,water column,0,-88.360117,28.739612
2015-Mar-03 20:10:00,surfaced,1,-88.33077,28.794866
2015-Mar-03 20:10:00,surfaced,1,-88.3327,28.821777
2015-Mar-03 20:10:00,surfaced,1,-88.420867,29.073223
2015-Mar-03 20:10:00,surfaced,1,-88.448192,29.105438
2015-Mar-03 20:10:00,surfaced,1,-88.458308,29.113146
2015-Mar-03 20:10:00,surfaced,1,-88.462755,29.115798
2015-Mar-03 20:10:00,surfaced,1,-88.468696,29.118779
2015-Mar-03 20:10:00,surfaced,1,-88.471751,29.117167
2015-Mar-03 20:00:01,surfaced,1,-88.479169,29.109112
2015-Mar-03 20:00:01,surfaced,1,-88.465504,29.117365
2015-Mar-03 20:00:01,water column,0,-88.358456,28.748648
2015-Mar-03 20:00:01,water column,0,-88.370545,28.739772
2015-Mar-03 20:00:01,surfaced,1,-88.337038,28.761793
2015-Mar-03 20:00:01,surfaced,1,-88.337045,28.779881
2015-Mar-03 20:00:01,surfaced,1,-88.351807,28.946751
2015-Mar-03 20:00:01,surfaced,1,-88.380138,28.973562
2015-Mar-03 20:00:01,surfaced,1,-88.41147,29.039622
2015-Mar-03 20:00:01,surfaced,1,-88.42174,29.071925
2015-Mar-03 20:00:01,surfaced,1,-88.433485,29.08848
2015-Mar-03 20:00:01,surfaced,1,-88.443208,29.101029
2015-Mar-03 20:00:01,surfaced,1,-88.466916,29.121026
2015-Mar-03 20:10:00,surfaced,1,-88.434224,29.089266
2015-Mar-03 20:10:00,water column,0,-88.367986,28.74953
2015-Mar-03 20:10:00,water column,0,-88.376618,28.744892
2015-Mar-03 20:10:00,surfaced,1,-88.354874,28.740721
2015-Mar-03 20:10:00,surfaced,1,-88.361491,28.7602
2015-Mar-03 20:10:00,surfaced,1,-88.336969,28.964085
2015-Mar-03 20:10:00,surfaced,1,-88.348963,28.955561
2015-Mar-03 20:10:00,surfaced,1,-88.360193,28.953724
2015-Mar-03 20:10:00,surfaced,1,-88.362748,28.953762
2015-Mar-03 20:10:00,surfaced,1,-88.366519,28.948249
2015-Mar-03 20:10:00,surfaced,1,-88.39032,28.985314
2015-Mar-03 20:00:01,surfaced,1,-88.422125,29.086024
2015-Mar-03 20:00:01,surfaced,1,-88.366571,28.95011
2015-Mar-03 20:00:01,water column,0,-88.367634,28.753255
2015-Mar-03 20:00:01,surfaced,1,-88.375077,28.723708
2015-Mar-03 20:00:01,surfaced,1,-88.386573,28.744361
2015-Mar-03 20:00:01,surfaced,1,-88.324135,28.918152
2015-Mar-03 20:00:01,surfaced,1,-88.334435,28.957987
2015-Mar-03 20:00:01,surfaced,1,-88.340095,28.959267
2015-Mar-03 20:00:01,surfaced,1,-88.342627,28.95908
2015-Mar-03 20:00:01,surfaced,1,-88.347476,28.95821
2015-Mar-03 20:00:01,surfaced,1,-88.35027,28.949253
2015-Mar-03 20:00:01,surfaced,1,-88.360168,28.971061
2015-Mar-03 20:10:00,surfaced,1,-88.348463,28.955877
2015-Mar-03 20:10:00,water column,0,-88.367574,28.757138
2015-Mar-03 20:10:00,water column,0,-88.395977,28.715102
2015-Mar-03 20:10:00,surfaced,1,-88.407263,28.737499
2015-Mar-03 20:10:00,surfaced,1,-88.328224,28.892414
2015-Mar-03 20:10:00,surfaced,1,-88.326065,28.912635
2015-Mar-03 20:10:00,surfaced,1,-88.329518,28.925074
2015-Mar-03 20:10:00,surfaced,1,-88.330915,28.933835
2015-Mar-03 20:10:00,surfaced,1,-88.33569,28.953165
2015-Mar-03 20:10:00,surfaced,1,-88.338622,28.95778
2015-Mar-03 20:10:00,surfaced,1,-88.336725,28.960079
2015-Mar-03 20:10:00,water column,0,-88.367585,28.760862
2015-Mar-03 20:10:00,water column,0,-88.410741,28.716748
2015-Mar-03 20:10:00,water column,0,-88.414667,28.72791
2015-Mar-03 20:10:00,surfaced,1,-88.333064,28.869914
2015-Mar-03 20:10:00,surfaced,1,-88.330237,28.89171
2015-Mar-03 20:10:00,surfaced,1,-88.327874,28.90207
2015-Mar-03 20:10:00,surfaced,1,-88.327225,28.90457
2015-Mar-03 20:10:00,surfaced,1,-88.327418,28.90931
2015-Mar-03 20:10:00,surfaced,1,-88.329029,28.920069
2015-Mar-03 20:10:00,surfaced,1,-88.325484,28.916911
2015-Mar-03 20:10:00,water column,0,-88.36753,28.762078
2015-Mar-03 20:10:00,water column,0,-88.420833,28.724775
2015-Mar-03 20:10:00,water column,0,-88.421356,28.736595
2015-Mar-03 20:10:00,surfaced,1,-88.34279,28.859591
2015-Mar-03 20:10:00,surfaced,1,-88.336858,28.877365
2015-Mar-03 20:10:00,surfaced,1,-88.333753,28.884826
2015-Mar-03 20:10:00,surfaced,1,-88.331956,28.882334
2015-Mar-03 20:10:00,surfaced,1,-88.33102,28.889312
2015-Mar-03 20:10:00,surfaced,1,-88.328873,28.896923
2015-Mar-03 20:10:00,surfaced,1,-88.328701,28.897927
2015-Mar-03 20:10:00,water column,0,-88.367611,28.759982
2015-Mar-03 20:10:00,water column,0,-88.42261,28.731094
2015-Mar-03 20:10:00,water column,0,-88.411329,28.740877
2015-Mar-03 20:10:00,surfaced,1,-88.34653,28.841354
2015-Mar-03 20:10:00,surfaced,1,-88.341116,28.858189
2015-Mar-03 20:10:00,surfaced,1,-88.337954,28.864352
2015-Mar-03 20:10:00,surfaced,1,-88.335132,28.862267
2015-Mar-03 20:10:00,surfaced,1,-88.333777,28.868363
2015-Mar-03 20:10:00,surfaced,1,-88.331748,28.875993
2015-Mar-03 22:10:00,surfaced,1,-88.461539,29.128359
2015-Mar-03 22:10:00,water column,0,-88.335698,28.755712
2015-Mar-03 22:10:00,water column,0,-88.364422,28.738254
2015-Mar-03 22:10:00,surfaced,1,-88.329546,28.813593
2015-Mar-03 22:10:00,surfaced,1,-88.331921,28.838989
2015-Mar-03 22:10:00,surfaced,1,-88.409751,29.086125
2015-Mar-03 22:10:00,surfaced,1,-88.434508,29.118794
2015-Mar-03 22:10:00,surfaced,1,-88.444654,29.126652
2015-Mar-03 22:10:00,surfaced,1,-88.449109,29.129344
2015-Mar-03 22:10:00,surfaced,1,-88.454876,29.132514
2015-Mar-03 22:10:00,surfaced,1,-88.458288,29.131157
2015-Mar-03 22:00:01,surfaced,1,-88.46602,29.123804
2015-Mar-03 22:00:01,surfaced,1,-88.451862,29.130931
2015-Mar-03 22:00:01,water column,0,-88.35875,28.750174
2015-Mar-03 22:00:01,water column,0,-88.375562,28.738699
2015-Mar-03 22:00:01,surfaced,1,-88.332774,28.77745
2015-Mar-03 22:00:01,surfaced,1,-88.332208,28.795271
2015-Mar-03 22:00:01,surfaced,1,-88.348961,28.960745
2015-Mar-03 22:00:01,surfaced,1,-88.37587,28.987868
2015-Mar-03 22:00:01,surfaced,1,-88.404039,29.05282
2015-Mar-03 22:00:01,surfaced,1,-88.410621,29.084819
2015-Mar-03 22:00:01,surfaced,1,-88.42161,29.101326
2015-Mar-03 22:00:01,surfaced,1,-88.429394,29.114231
2015-Mar-03 22:00:01,surfaced,1,-88.4526,29.134753
2015-Mar-03 22:10:00,surfaced,1,-88.42211,29.102125
2015-Mar-03 22:10:00,water column,0,-88.367609,28.751302
2015-Mar-03 22:10:00,water column,0,-88.381805,28.743729
2015-Mar-03 22:10:00,surfaced,1,-88.348317,28.753346
2015-Mar-03 22:10:00,surfaced,1,-88.357622,28.776366
2015-Mar-03 22:10:00,surfaced,1,-88.333336,28.978329
2015-Mar-03 22:10:00,surfaced,1,-88.345804,28.969701
2015-Mar-03 22:10:00,surfaced,1,-88.357501,28.966972
2015-Mar-03 22:10:00,surfaced,1,-88.360138,28.966795
2015-Mar-03 22:10:00,surfaced,1,-88.364184,28.960955
2015-Mar-03 22:10:00,surfaced,1,-88.385614,28.999093
2015-Mar-03 22:00:01,surfaced,1,-88.410772,29.098929
2015-Mar-03 22:00:01,surfaced,1,-88.364237,28.962812
2015-Mar-03 22:00:01,water column,0,-88.367631,28.754783
2015-Mar-03 22:00:01,water column,0,-88.372883,28.752201
2015-Mar-03 22:00:01,surfaced,1,-88.369407,28.732476
2015-Mar-03 22:00:01,surfaced,1,-88.378392,28.753777
2015-Mar-03 22:00:01,surfaced,1,-88.321968,28.93083
2015-Mar-03 22:00:01,surfaced,1,-88.331598,28.970773
2015-Mar-03 22:00:01,surfaced,1,-88.336545,28.974003
2015-Mar-03 22:00:01,surfaced,1,-88.339142,28.973626
2015-Mar-03 22:00:01,surfaced,1,-88.344168,28.972417
2015-Mar-03 22:00:01,surfaced,1,-88.34737,28.963381
2015-Mar-03 22:00:01,surfaced,1,-88.356771,28.984289
2015-Mar-03 22:10:00,surfaced,1,-88.345289,28.970058
2015-Mar-03 22:10:00,water column,0,-88.367552,28.758588
2015-Mar-03 22:10:00,surfaced,1,-88.392903,28.727179
2015-Mar-03 22:10:00,surfaced,1,-88.404351,28.75335
2015-Mar-03 22:10:00,surfaced,1,-88.32614,28.905608
2015-Mar-03 22:10:00,surfaced,1,-88.323908,28.925302
2015-Mar-03 22:10:00,surfaced,1,-88.327317,28.937629
2015-Mar-03 22:10:00,surfaced,1,-88.328644,28.946322
2015-Mar-03 22:10:00,surfaced,1,-88.332803,28.966863
2015-Mar-03 22:10:00,surfaced,1,-88.335077,28.972667
2015-Mar-03 22:10:00,surfaced,1,-88.333209,28.974463
2015-Mar-03 22:10:00,water column,0,-88.36757,28.762239
2015-Mar-03 22:10:00,water column,0,-88.405499,28.718616
2015-Mar-03 22:10:00,surfaced,1,-88.410847,28.740583
2015-Mar-03 22:10:00,surfaced,1,-88.331215,28.883882
2015-Mar-03 22:10:00,surfaced,1,-88.3282,28.905002
2015-Mar-03 22:10:00,surfaced,1,-88.325727,28.914728
2015-Mar-03 22:10:00,surfaced,1,-88.325074,28.917232
2015-Mar-03 22:10:00,surfaced,1,-88.325269,28.921969
2015-Mar-03 22:10:00,surfaced,1,-88.326883,28.932697
2015-Mar-03 22:10:00,surfaced,1,-88.323324,28.929581
2015-Mar-03 22:10:00,water column,0,-88.367456,28.763451
2015-Mar-03 22:10:00,water column,0,-88.414652,28.722531
2015-Mar-03 22:10:00,water column,0,-88.420707,28.734295
2015-Mar-03 22:10:00,surfaced,1,-88.340075,28.872465
2015-Mar-03 22:10:00,surfaced,1,-88.334,28.891019
2015-Mar-03 22:10:00,surfaced,1,-88.331905,28.898662
2015-Mar-03 22:10:00,surfaced,1,-88.33006,28.896283
2015-Mar-03 22:10:00,surfaced,1,-88.329031,28.90282
2015-Mar-03 22:10:00,surfaced,1,-88.326747,28.909682
2015-Mar-03 22:10:00,surfaced,1,-88.32656,28.91058
2015-Mar-03 22:10:00,water column,0,-88.367543,28.76139
2015-Mar-03 22:10:00,water column,0,-88.422544,28.726784
2015-Mar-03 22:10:00,water column,0,-88.419627,28.738282
2015-Mar-03 22:10:00,surfaced,1,-88.344084,28.853608
2015-Mar-03 22:10:00,surfaced,1,-88.338293,28.87055
2015-Mar-03 22:10:00,surfaced,1,-88.335046,28.877963
2015-Mar-03 22:10:00,surfaced,1,-88.332876,28.875351
2015-Mar-03 22:10:00,surfaced,1,-88.331959,28.882335
2015-Mar-03 22:10:00,surfaced,1,-88.329848,28.889951
2015-Mar-04 00:10:00,surfaced,1,-88.445859,29.14235
2015-Mar-04 00:10:00,water column,0,-88.334892,28.757454
2015-Mar-04 00:10:00,water column,0,-88.368743,28.736951
2015-Mar-04 00:10:00,surfaced,1,-88.328752,28.831963
2015-Mar-04 00:10:00,surfaced,1,-88.331031,28.854989
2015-Mar-04 00:10:00,surfaced,1,-88.398413,29.099091
2015-Mar-04 00:10:00,surfaced,1,-88.420521,29.131832
2015-Mar-04 00:10:00,surfaced,1,-88.428966,29.140375
2015-Mar-04 00:10:00,surfaced,1,-88.433155,29.143251
2015-Mar-04 00:10:00,surfaced,1,-88.438496,29.146594
2015-Mar-04 00:10:00,surfaced,1,-88.441922,29.145269
2015-Mar-04 00:00:01,surfaced,1,-88.451251,29.137626
2015-Mar-04 00:00:01,surfaced,1,-88.43547,29.144977
2015-Mar-04 00:00:01,water column,0,-88.358974,28.75169
2015-Mar-04 00:00:01,water column,0,-88.380615,28.737575
2015-Mar-04 00:00:01,surfaced,1,-88.330214,28.796258
2015-Mar-04 00:00:01,surfaced,1,-88.33095,28.813987
2015-Mar-04 00:00:01,surfaced,1,-88.345525,28.974773
2015-Mar-04 00:00:01,surfaced,1,-88.37157,29.002067
2015-Mar-04 00:00:01,surfaced,1,-88.396276,29.065892
2015-Mar-04 00:00:01,surfaced,1,-88.399531,29.097784
2015-Mar-04 00:00:01,surfaced,1,-88.407733,29.114408
2015-Mar-04 00:00:01,surfaced,1,-88.415432,29.127278
2015-Mar-04 00:00:01,surfaced,1,-88.43621,29.148808
2015-Mar-04 00:10:00,surfaced,1,-88.408227,29.115205
2015-Mar-04 00:10:00,water column,0,-88.367623,28.75287
2015-Mar-04 00:10:00,water column,0,-88.387032,28.742509
2015-Mar-04 00:10:00,surfaced,1,-88.340173,28.764777
2015-Mar-04 00:10:00,surfaced,1,-88.352621,28.791316
2015-Mar-04 00:10:00,surfaced,1,-88.330117,28.990885
2015-Mar-04 00:10:00,surfaced,1,-88.342137,28.983877
2015-Mar-04 00:10:00,surfaced,1,-88.354055,28.980377
2015-Mar-04 00:10:00,surfaced,1,-88.356742,28.980026
2015-Mar-04 00:10:00,surfaced,1,-88.361171,28.97389
2015-Mar-04 00:10:00,surfaced,1,-88.380603,29.012503
2015-Mar-04 00:00:01,surfaced,1,-88.396914,29.112008
2015-Mar-04 00:00:01,surfaced,1,-88.361073,28.975756
2015-Mar-04 00:00:01,water column,0,-88.367637,28.756273
2015-Mar-04 00:00:01,water column,0,-88.378176,28.751092
2015-Mar-04 00:00:01,surfaced,1,-88.364086,28.74587
2015-Mar-04 00:00:01,surfaced,1,-88.369004,28.762481
2015-Mar-04 00:00:01,surfaced,1,-88.319694,28.943303
2015-Mar-04 00:00:01,surfaced,1,-88.328389,28.983283
2015-Mar-04 00:00:01,surfaced,1,-88.332915,28.988037
2015-Mar-04 00:00:01,surfaced,1,-88.335347,28.988241
2015-Mar-04 00:00:01,surfaced,1,-88.340469,28.986701
2015-Mar-04 00:00:01,surfaced,1,-88.343789,28.977477
2015-Mar-04 00:00:01,surfaced,1,-88.353307,28.99774
2015-Mar-04 00:10:00,surfaced,1,-88.341612,28.984268
2015-Mar-04 00:10:00,water column,0,-88.36755,28.760001
2015-Mar-04 00:10:00,water column,0,-88.370644,28.758497
2015-Mar-04 00:10:00,surfaced,1,-88.387558,28.738504
2015-Mar-04 00:10:00,surfaced,1,-88.401716,28.769416
2015-Mar-04 00:10:00,surfaced,1,-88.323983,28.918277
2015-Mar-04 00:10:00,surfaced,1,-88.321685,28.937869
2015-Mar-04 00:10:00,surfaced,1,-88.325038,28.950101
2015-Mar-04 00:10:00,surfaced,1,-88.326364,28.958801
2015-Mar-04 00:10:00,surfaced,1,-88.32959,28.979406
2015-Mar-04 00:10:00,surfaced,1,-88.331698,28.98581
2015-Mar-04 00:10:00,surfaced,1,-88.329992,28.987016
2015-Mar-04 00:10:00,water column,0,-88.36749,28.763611
2015-Mar-04 00:10:00,surfaced,1,-88.402607,28.731457
2015-Mar-04 00:10:00,surfaced,1,-88.407537,28.75577
2015-Mar-04 00:10:00,surfaced,1,-88.329294,28.897829
2015-Mar-04 00:10:00,surfaced,1,-88.326056,28.917656
2015-Mar-04 00:10:00,surfaced,1,-88.323568,28.927397
2015-Mar-04 00:10:00,surfaced,1,-88.322912,28.929905
2015-Mar-04 00:10:00,surfaced,1,-88.32308,28.934586
2015-Mar-04 00:10:00,surfaced,1,-88.324605,28.945167
2015-Mar-04 00:10:00,surfaced,1,-88.321061,28.942075
2015-Mar-04 00:10:00,water column,0,-88.367319,28.76482
2015-Mar-04 00:10:00,water column,0,-88.409566,28.719473
2015-Mar-04 00:10:00,surfaced,1,-88.416369,28.737654
2015-Mar-04 00:10:00,surfaced,1,-88.33724,28.886117
2015-Mar-04 00:10:00,surfaced,1,-88.332052,28.904291
2015-Mar-04 00:10:00,surfaced,1,-88.329792,28.911283
2015-Mar-04 00:10:00,surfaced,1,-88.327961,28.909141
2015-Mar-04 00:10:00,surfaced,1,-88.326893,28.915468
2015-Mar-04 00:10:00,surfaced,1,-88.324593,28.922346
2015-Mar-04 00:10:00,surfaced,1,-88.324406,28.923244
2015-Mar-04 00:10:00,water column,0,-88.367502,28.762765
2015-Mar-04 00:10:00,water column,0,-88.41792,28.72367
2015-Mar-04 00:10:00,water column,0,-88.42168,28.734724
2015-Mar-04 00:10:00,surfaced,1,-88.341449,28.865636
2015-Mar-04 00:10:00,surfaced,1,-88.335392,28.884179
2015-Mar-04 00:10:00,surfaced,1,-88.332849,28.891802
2015-Mar-04 00:10:00,surfaced,1,-88.331017,28.889311
2015-Mar-04 00:10:00,surfaced,1,-88.330063,28.896284
2015-Mar-04 00:10:00,surfaced,1,-88.327818,28.903355
2015-Mar-04 02:10:00,surfaced,1,-88.429262,29.156297
2015-Mar-04 02:10:00,water column,0,-88.334225,28.759104
2015-Mar-04 02:10:00,water column,0,-88.373688,28.735969
2015-Mar-04 02:10:00,surfaced,1,-88.327697,28.847953
2015-Mar-04 02:10:00,surfaced,1,-88.329673,28.870117
2015-Mar-04 02:10:00,surfaced,1,-88.384297,29.111847
2015-Mar-04 02:10:00,surfaced,1,-88.403801,29.145674
2015-Mar-04 02:10:00,surfaced,1,-88.412065,29.154204
2015-Mar-04 02:10:00,surfaced,1,-88.416164,29.157073
2015-Mar-04 02:10:00,surfaced,1,-88.421648,29.160447
2015-Mar-04 02:10:00,surfaced,1,-88.42516,29.159158
2015-Mar-04 02:00:01,surfaced,1,-88.434853,29.151664
2015-Mar-04 02:00:01,surfaced,1,-88.418491,29.158803
2015-Mar-04 02:00:01,water column,0,-88.359129,28.753197
2015-Mar-04 02:00:01,water column,0,-88.385704,28.736391
2015-Mar-04 02:00:01,surfaced,1,-88.329188,28.814969
2015-Mar-04 02:00:01,surfaced,1,-88.330171,28.832364
2015-Mar-04 02:00:01,surfaced,1,-88.341851,28.988967
2015-Mar-04 02:00:01,surfaced,1,-88.366806,29.015158
2015-Mar-04 02:00:01,surfaced,1,-88.385047,29.078258
2015-Mar-04 02:00:01,surfaced,1,-88.385421,29.11057
2015-Mar-04 02:00:01,surfaced,1,-88.393798,29.127429
2015-Mar-04 02:00:01,surfaced,1,-88.399761,29.140877
2015-Mar-04 02:00:01,surfaced,1,-88.419276,29.162642
2015-Mar-04 02:10:00,surfaced,1,-88.394319,29.128244
2015-Mar-04 02:10:00,water column,0,-88.36764,28.7544
2015-Mar-04 02:10:00,water column,0,-88.392298,28.741225
2015-Mar-04 02:10:00,surfaced,1,-88.333755,28.775383
2015-Mar-04 02:10:00,surfaced,1,-88.346916,28.804382
2015-Mar-04 02:10:00,surfaced,1,-88.326298,29.003041
2015-Mar-04 02:10:00,surfaced,1,-88.338396,28.998294
2015-Mar-04 02:10:00,surfaced,1,-88.350541,28.994007
2015-Mar-04 02:10:00,surfaced,1,-88.353278,28.993479
2015-Mar-04 02:10:00,surfaced,1,-88.357792,28.987052
2015-Mar-04 02:10:00,surfaced,1,-88.375673,29.025877
2015-Mar-04 02:00:01,surfaced,1,-88.382788,29.124726
2015-Mar-04 02:00:01,surfaced,1,-88.357692,28.988924
2015-Mar-04 02:00:01,water column,0,-88.367568,28.757756
2015-Mar-04 02:00:01,water column,0,-88.383514,28.74992
2015-Mar-04 02:00:01,surfaced,1,-88.359228,28.761471
2015-Mar-04 02:00:01,surfaced,1,-88.365627,28.779384
2015-Mar-04 02:00:01,surfaced,1,-88.317405,28.955754
2015-Mar-04 02:00:01,surfaced,1,-88.325191,28.995722
2015-Mar-04 02:00:01,surfaced,1,-88.329454,29.000456
2015-Mar-04 02:00:01,surfaced,1,-88.331555,29.001383
2015-Mar-04 02:00:01,surfaced,1,-88.336539,29.000987
2015-Mar-04 02:00:01,surfaced,1,-88.340081,28.991785
2015-Mar-04 02:00:01,surfaced,1,-88.348605,29.010353
2015-Mar-04 02:10:00,surfaced,1,-88.337862,28.998719
2015-Mar-04 02:10:00,water column,0,-88.367575,28.761381
2015-Mar-04 02:10:00,water column,0,-88.376038,28.757426
2015-Mar-04 02:10:00,surfaced,1,-88.379689,28.748353
2015-Mar-04 02:10:00,surfaced,1,-88.39568,28.778872
2015-Mar-04 02:10:00,surfaced,1,-88.321815,28.930956
2015-Mar-04 02:10:00,surfaced,1,-88.319399,28.950324
2015-Mar-04 02:10:00,surfaced,1,-88.322754,28.962567
2015-Mar-04 02:10:00,surfaced,1,-88.32363,28.971238
2015-Mar-04 02:10:00,surfaced,1,-88.326388,28.991869
2015-Mar-04 02:10:00,surfaced,1,-88.328485,28.99832
2015-Mar-04 02:10:00,surfaced,1,-88.326664,28.999424
2015-Mar-04 02:10:00,water column,0,-88.367349,28.764979
2015-Mar-04 02:10:00,water column,0,-88.369125,28.76421
2015-Mar-04 02:10:00,surfaced,1,-88.398854,28.746086
2015-Mar-04 02:10:00,surfaced,1,-88.404398,28.770836
2015-Mar-04 02:10:00,surfaced,1,-88.327157,28.910476
2015-Mar-04 02:10:00,surfaced,1,-88.3239,28.930323
2015-Mar-04 02:10:00,surfaced,1,-88.321325,28.939928
2015-Mar-04 02:10:00,surfaced,1,-88.320639,28.942379
2015-Mar-04 02:10:00,surfaced,1,-88.320796,28.947043
2015-Mar-04 02:10:00,surfaced,1,-88.32232,28.95763
2015-Mar-04 02:10:00,surfaced,1,-88.318774,28.954528
2015-Mar-04 02:10:00,water column,0,-88.367162,28.766189
2015-Mar-04 02:10:00,surfaced,1,-88.40425,28.727861
2015-Mar-04 02:10:00,surfaced,1,-88.412469,28.752009
2015-Mar-04 02:10:00,surfaced,1,-88.334242,28.899895
2015-Mar-04 02:10:00,surfaced,1,-88.329942,28.916908
2015-Mar-04 02:10:00,surfaced,1,-88.327662,28.923921
2015-Mar-04 02:10:00,surfaced,1,-88.325816,28.921796
2015-Mar-04 02:10:00,surfaced,1,-88.324742,28.928129
2015-Mar-04 02:10:00,surfaced,1,-88.322401,28.934965
2015-Mar-04 02:10:00,surfaced,1,-88.322203,28.935846
2015-Mar-04 02:10:00,water column,0,-88.367394,28.764136
2015-Mar-04 02:10:00,water column,0,-88.41175,28.720277
2015-Mar-04 02:10:00,water column,0,-88.419062,28.732585
2015-Mar-04 02:10:00,surfaced,1,-88.338673,28.879292
2015-Mar-04 02:10:00,surfaced,1,-88.3331,28.89799
2015-Mar-04 02:10:00,surfaced,1,-88.330851,28.90497
2015-Mar-04 02:10:00,surfaced,1,-88.329028,28.902819
2015-Mar-04 02:10:00,surfaced,1,-88.327964,28.909142
2015-Mar-04 02:10:00,surfaced,1,-88.325671,28.916012
2015-Mar-04 04:10:00,surfaced,1,-88.41012,29.1706
2015-Mar-04 04:10:00,water column,0,-88.334294,28.760486
2015-Mar-04 04:10:00,water column,0,-88.378668,28.734923
2015-Mar-04 04:10:00,surfaced,1,-88.326559,28.863868
2015-Mar-04 04:10:00,surfaced,1,-88.327712,28.884082
2015-Mar-04 04:10:00,surfaced,1,-88.37012,29.124236
2015-Mar-04 04:10:00,surfaced,1,-88.386665,29.159367
2015-Mar-04 04:10:00,surfaced,1,-88.393932,29.168238
2015-Mar-04 04:10:00,surfaced,1,-88.397168,29.171378
2015-Mar-04 04:10:00,surfaced,1,-88.40135,29.175105
2015-Mar-04 04:10:00,surfaced,1,-88.405223,29.173683
2015-Mar-04 04:00:01,surfaced,1,-88.417435,29.16558
2015-Mar-04 04:00:01,surfaced,1,-88.398636,29.173347
