Year,Month,Day,Hours,Minutes,Seconds,Latitude,Longitude,Status,Status code
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,11,1,20,0,28.713051,-88.317023,sunk,2
2015,Mar,9,6,10,0,28.726279,-88.354839,surfaced,1
2015,Mar,9,6,10,0,28.73159,-88.364116,surfaced,1
2015,Mar,9,6,10,0,28.729436,-88.362486,surfaced,1
2015,Mar,9,6,10,0,28.728994,-88.36337,surfaced,1
2015,Mar,9,6,10,0,28.727076,-88.363647,surfaced,1
2015,Mar,9,6,10,0,28.726102,-88.361441,surfaced,1
2015,Mar,9,6,0,1,28.719673,-88.360352,surfaced,1
2015,Mar,9,6,10,0,28.729731,-88.364441,surfaced,1
2015,Mar,9,6,10,0,28.736967,-88.36878,surfaced,1
2015,Mar,9,18,10,0,28.72025,-88.399636,surfaced,1
2015,Mar,9,18,10,0,28.73308,-88.41565,surfaced,1
2015,Mar,9,18,10,0,28.726701,-88.418431,surfaced,1
2015,Mar,9,18,10,0,28.724281,-88.414518,surfaced,1
2015,Mar,9,18,10,0,28.72373,-88.415254,surfaced,1
2015,Mar,9,18,10,0,28.72162,-88.41418,surfaced,1
2015,Mar,9,18,10,0,28.720404,-88.409776,surfaced,1
2015,Mar,9,18,0,1,28.712473,-88.401756,surfaced,1
2015,Mar,9,18,10,0,28.724691,-88.417564,surfaced,1
2015,Mar,9,18,10,0,28.738463,-88.405989,surfaced,1
2015,Mar,9,18,10,0,28.73909,-88.418057,surfaced,1
2015,Mar,9,18,10,0,28.736699,-88.421909,surfaced,1
2015,Mar,9,18,10,0,28.736037,-88.42249,surfaced,1
2015,Mar,9,18,10,0,28.734154,-88.425023,surfaced,1
2015,Mar,9,18,10,0,28.732131,-88.42614,surfaced,1
2015,Mar,9,18,10,0,28.734568,-88.426614,surfaced,1
2015,Mar,9,18,10,0,28.738518,-88.392808,surfaced,1
2015,Mar,9,18,10,0,28.742524,-88.397454,surfaced,1
2015,Mar,9,18,10,0,28.742305,-88.400599,surfaced,1
2015,Mar,9,18,10,0,28.741857,-88.401568,surfaced,1
2015,Mar,9,18,10,0,28.74241,-88.405797,surfaced,1
2015,Mar,9,18,10,0,28.741304,-88.416136,surfaced,1
2015,Mar,9,18,10,0,28.74509,-88.407184,surfaced,1
2015,Mar,9,18,10,0,28.732602,-88.381535,surfaced,1
2015,Mar,9,18,10,0,28.741736,-88.386435,surfaced,1
2015,Mar,9,18,10,0,28.743511,-88.389219,surfaced,1
2015,Mar,9,18,10,0,28.743415,-88.390597,surfaced,1
2015,Mar,9,18,10,0,28.744839,-88.393732,surfaced,1
2015,Mar,9,18,10,0,28.744955,-88.397064,surfaced,1
2015,Mar,9,18,0,1,28.752081,-88.406396,surfaced,1
2015,Mar,9,18,10,0,28.748502,-88.392554,surfaced,1
2015,Mar,9,18,10,0,28.733302,-88.372925,surfaced,1
2015,Mar,9,18,10,0,28.737174,-88.375635,surfaced,1
2015,Mar,9,18,10,0,28.73767,-88.377813,surfaced,1
2015,Mar,9,18,10,0,28.74054,-88.381244,surfaced,1
2015,Mar,9,18,10,0,28.743544,-88.383661,surfaced,1
2015,Mar,9,18,0,1,28.751954,-88.39089,surfaced,1
2015,Mar,9,18,0,2,28.745593,-88.379354,surfaced,1
2015,Mar,9,18,0,2,28.736164,-88.371827,surfaced,1
2015,Mar,9,12,10,0,28.708689,-88.370449,surfaced,1
2015,Mar,9,12,10,0,28.719858,-88.378411,surfaced,1
2015,Mar,9,12,10,0,28.713438,-88.381863,surfaced,1
2015,Mar,9,12,10,0,28.711357,-88.379655,surfaced,1
2015,Mar,9,12,10,0,28.710839,-88.380541,surfaced,1
2015,Mar,9,12,10,0,28.708849,-88.380307,surfaced,1
2015,Mar,9,12,10,0,28.708052,-88.377522,surfaced,1
2015,Mar,9,12,0,1,28.701405,-88.374639,surfaced,1
2015,Mar,9,12,10,0,28.711607,-88.38198,surfaced,1
2015,Mar,9,12,10,0,28.726591,-88.373361,surfaced,1
2015,Mar,9,12,10,0,28.726497,-88.382182,surfaced,1
2015,Mar,9,12,10,0,28.723783,-88.38452,surfaced,1
2015,Mar,9,12,10,0,28.723052,-88.384896,surfaced,1
2015,Mar,9,12,10,0,28.720859,-88.386504,surfaced,1
2015,Mar,9,12,10,0,28.718496,-88.386876,surfaced,1
2015,Mar,9,12,10,0,28.721396,-88.388236,surfaced,1
2015,Mar,9,12,10,0,28.732903,-88.373445,surfaced,1
2015,Mar,9,12,10,0,28.732419,-88.376123,surfaced,1
2015,Mar,9,12,10,0,28.731862,-88.376962,surfaced,1
2015,Mar,9,12,10,0,28.731522,-88.379941,surfaced,1
2015,Mar,9,12,10,0,28.728943,-88.382529,surfaced,1
2015,Mar,9,12,10,0,28.73399,-88.380916,surfaced,1
2015,Mar,9,12,10,0,28.735576,-88.372958,surfaced,1
2015,Mar,10,18,10,0,28.82914,-88.489306,surfaced,1
2015,Mar,10,18,10,0,28.745324,-88.471671,surfaced,1
2015,Mar,10,18,10,0,28.745981,-88.438932,surfaced,1
2015,Mar,10,18,10,0,28.845122,-88.491747,surfaced,1
2015,Mar,10,18,10,0,28.843752,-88.498394,surfaced,1
2015,Mar,10,18,10,0,28.840202,-88.497346,surfaced,1
2015,Mar,10,18,10,0,28.84061,-88.498388,surfaced,1
2015,Mar,10,18,10,0,28.838822,-88.499226,surfaced,1
2015,Mar,10,18,10,0,28.835346,-88.496789,surfaced,1
2015,Mar,10,18,0,1,28.827435,-88.495757,surfaced,1
2015,Mar,10,18,10,0,28.842695,-88.499384,surfaced,1
2015,Mar,10,18,10,0,28.735742,-88.452133,surfaced,1
2015,Mar,10,18,10,0,28.738614,-88.421726,surfaced,1
2015,Mar,10,18,10,0,28.843384,-88.482347,surfaced,1
2015,Mar,10,18,10,0,28.851723,-88.489657,surfaced,1
2015,Mar,10,18,10,0,28.852478,-88.493584,surfaced,1
2015,Mar,10,18,10,0,28.852091,-88.494869,surfaced,1
2015,Mar,10,18,10,0,28.852376,-88.497488,surfaced,1
2015,Mar,10,18,10,0,28.851576,-88.499825,surfaced,1
2015,Mar,10,18,10,0,28.853966,-88.49876,surfaced,1
2015,Mar,10,18,10,0,28.721597,-88.431827,surfaced,1
2015,Mar,10,18,10,0,28.728752,-88.402403,surfaced,1
2015,Mar,10,18,10,0,28.829509,-88.474115,surfaced,1
2015,Mar,10,18,10,0,28.83717,-88.475406,surfaced,1
2015,Mar,10,18,10,0,28.840466,-88.477661,surfaced,1
2015,Mar,10,18,10,0,28.84126,-88.478261,surfaced,1
2015,Mar,10,18,10,0,28.845481,-88.480247,surfaced,1
2015,Mar,10,18,10,0,28.852345,-88.486761,surfaced,1
2015,Mar,10,18,10,0,28.847948,-88.479878,surfaced,1
2015,Mar,10,18,10,0,28.702812,-88.413267,surfaced,1
2015,Mar,10,18,10,0,28.710287,-88.385021,surfaced,1
2015,Mar,10,18,10,0,28.815888,-88.463175,surfaced,1
2015,Mar,10,18,10,0,28.826352,-88.466841,surfaced,1
2015,Mar,10,18,10,0,28.829929,-88.469285,surfaced,1
2015,Mar,10,18,10,0,28.831233,-88.47059,surfaced,1
2015,Mar,10,18,10,0,28.835087,-88.471773,surfaced,1
2015,Mar,10,18,10,0,28.838675,-88.473826,surfaced,1
2015,Mar,10,18,0,1,28.852108,-88.475492,surfaced,1
2015,Mar,10,18,10,0,28.837558,-88.469006,surfaced,1
2015,Mar,10,18,10,0,28.800803,-88.45207,surfaced,1
2015,Mar,10,18,10,0,28.811478,-88.453502,surfaced,1
2015,Mar,10,18,10,0,28.816344,-88.456303,surfaced,1
2015,Mar,10,18,10,0,28.81793,-88.458583,surfaced,1
2015,Mar,10,18,10,0,28.822506,-88.461677,surfaced,1
2015,Mar,10,18,10,0,28.826678,-88.46377,surfaced,1
2015,Mar,10,18,0,1,28.840205,-88.465875,surfaced,1
2015,Mar,10,18,0,2,28.825921,-88.459253,surfaced,1
2015,Mar,10,18,0,2,28.785967,-88.438163,surfaced,1
2015,Mar,10,18,0,2,28.797015,-88.44369,surfaced,1
2015,Mar,10,18,0,2,28.802079,-88.445948,surfaced,1
2015,Mar,10,18,0,2,28.804039,-88.448336,surfaced,1
2015,Mar,10,18,0,2,28.80871,-88.451323,surfaced,1
2015,Mar,10,18,0,2,28.812852,-88.452351,surfaced,1
2015,Mar,10,18,0,1,28.825586,-88.456825,surfaced,1
2015,Mar,10,18,10,0,28.813712,-88.449596,surfaced,1
2015,Mar,10,18,10,0,28.777588,-88.42852,surfaced,1
2015,Mar,10,18,10,0,28.786219,-88.432677,surfaced,1
2015,Mar,10,18,10,0,28.789653,-88.435434,surfaced,1
2015,Mar,10,18,10,0,28.791533,-88.437832,surfaced,1
2015,Mar,10,18,10,0,28.796452,-88.442361,surfaced,1
2015,Mar,10,18,10,0,28.800832,-88.444485,surfaced,1
2015,Mar,10,18,10,0,28.802195,-88.441882,surfaced,1
2015,Mar,10,18,10,0,28.77068,-88.419824,surfaced,1
2015,Mar,10,18,10,0,28.779638,-88.423507,surfaced,1
2015,Mar,10,18,10,0,28.783044,-88.426069,surfaced,1
2015,Mar,10,18,10,0,28.783991,-88.428296,surfaced,1
2015,Mar,10,18,10,0,28.787002,-88.432357,surfaced,1
2015,Mar,10,18,10,0,28.7901,-88.434656,surfaced,1
2015,Mar,10,0,10,0,28.746508,-88.427857,surfaced,1
2015,Mar,10,0,10,0,28.75524,-88.438988,surfaced,1
2015,Mar,10,0,10,0,28.751787,-88.444006,surfaced,1
2015,Mar,10,0,10,0,28.749545,-88.44069,surfaced,1
2015,Mar,10,0,10,0,28.749507,-88.441913,surfaced,1
2015,Mar,10,0,10,0,28.74783,-88.441317,surfaced,1
2015,Mar,10,0,10,0,28.746222,-88.436901,surfaced,1
2015,Mar,10,0,0,1,28.740532,-88.431932,surfaced,1
2015,Mar,10,0,10,0,28.750571,-88.444142,surfaced,1
2015,Mar,10,0,10,0,28.759739,-88.429858,surfaced,1
2015,Mar,10,0,10,0,28.760689,-88.441379,surfaced,1
2015,Mar,10,0,10,0,28.759665,-88.445651,surfaced,1
2015,Mar,10,0,10,0,28.759106,-88.446237,surfaced,1
2015,Mar,10,0,10,0,28.758192,-88.449268,surfaced,1
2015,Mar,10,0,10,0,28.756818,-88.450791,surfaced,1
2015,Mar,10,0,10,0,28.759022,-88.451195,surfaced,1
2015,Mar,10,0,10,0,28.760017,-88.415698,surfaced,1
2015,Mar,10,0,10,0,28.763943,-88.421103,surfaced,1
2015,Mar,10,0,10,0,28.763797,-88.424669,surfaced,1
2015,Mar,10,0,10,0,28.763342,-88.425712,surfaced,1
2015,Mar,10,0,10,0,28.763025,-88.429533,surfaced,1
2015,Mar,10,0,10,0,28.762034,-88.439325,surfaced,1
2015,Mar,10,0,10,0,28.764894,-88.430575,surfaced,1
2015,Mar,10,0,10,0,28.751892,-88.40127,surfaced,1
2015,Mar,10,0,10,0,28.761069,-88.408144,surfaced,1
2015,Mar,10,0,10,0,28.763325,-88.411465,surfaced,1
2015,Mar,10,0,10,0,28.763691,-88.413116,surfaced,1
2015,Mar,10,0,10,0,28.765327,-88.416429,surfaced,1
2015,Mar,10,0,10,0,28.7658,-88.420132,surfaced,1
2015,Mar,10,0,0,1,28.770582,-88.428091,surfaced,1
2015,Mar,10,0,10,0,28.76814,-88.414471,surfaced,1
2015,Mar,10,0,10,0,28.742001,-88.388314,surfaced,1
2015,Mar,10,0,10,0,28.75164,-88.391483,surfaced,1
2015,Mar,10,0,10,0,28.754829,-88.395112,surfaced,1
2015,Mar,10,0,10,0,28.755405,-88.397623,surfaced,1
2015,Mar,10,0,10,0,28.758113,-88.401833,surfaced,1
2015,Mar,10,0,10,0,28.761633,-88.405016,surfaced,1
2015,Mar,10,0,0,1,28.770925,-88.412302,surfaced,1
2015,Mar,10,0,0,2,28.761568,-88.400237,surfaced,1
2015,Mar,10,0,0,2,28.729637,-88.376841,surfaced,1
2015,Mar,10,0,0,2,28.741867,-88.380812,surfaced,1
2015,Mar,10,0,0,2,28.746048,-88.383013,surfaced,1
2015,Mar,10,0,0,2,28.747127,-88.38552,surfaced,1
2015,Mar,10,0,0,2,28.750378,-88.38889,surfaced,1
2015,Mar,10,0,0,2,28.753716,-88.390666,surfaced,1
2015,Mar,10,0,0,1,28.762216,-88.397707,surfaced,1
2015,Mar,10,0,10,0,28.755618,-88.388033,surfaced,1
2015,Mar,10,0,10,0,28.731982,-88.372552,surfaced,1
2015,Mar,10,0,10,0,28.736739,-88.374369,surfaced,1
2015,Mar,10,0,10,0,28.737823,-88.376276,surfaced,1
2015,Mar,10,0,10,0,28.741791,-88.379647,surfaced,1
2015,Mar,10,0,10,0,28.745681,-88.381475,surfaced,1
2015,Mar,10,0,10,0,28.748581,-88.379007,surfaced,1
2015,Mar,10,0,10,0,28.737585,-88.373514,surfaced,1
2015,Mar,10,6,10,0,28.769592,-88.450803,surfaced,1
2015,Mar,10,6,10,0,28.780478,-88.461079,surfaced,1
2015,Mar,10,6,10,0,28.777457,-88.466716,surfaced,1
2015,Mar,10,6,10,0,28.775182,-88.463818,surfaced,1
2015,Mar,10,6,10,0,28.77521,-88.465068,surfaced,1
2015,Mar,10,6,10,0,28.773616,-88.464826,surfaced,1
2015,Mar,10,6,10,0,28.771849,-88.460814,surfaced,1
2015,Mar,10,6,0,1,28.765691,-88.456959,surfaced,1
2015,Mar,10,6,10,0,28.776311,-88.467156,surfaced,1
2015,Mar,10,6,10,0,28.782365,-88.450985,surfaced,1
2015,Mar,10,6,10,0,28.785921,-88.462781,surfaced,1
2015,Mar,10,6,10,0,28.785116,-88.467143,surfaced,1
2015,Mar,10,6,10,0,28.784591,-88.467825,surfaced,1
2015,Mar,10,6,10,0,28.784762,-88.471042,surfaced,1
2015,Mar,10,6,10,0,28.784023,-88.472791,surfaced,1
2015,Mar,10,6,10,0,28.786203,-88.472965,surfaced,1
2015,Mar,10,6,10,0,28.775689,-88.435662,surfaced,1
2015,Mar,10,6,10,0,28.780686,-88.440573,surfaced,1
2015,Mar,10,6,10,0,28.782274,-88.444497,surfaced,1
2015,Mar,10,6,10,0,28.782424,-88.44571,surfaced,1
2015,Mar,10,6,10,0,28.784681,-88.449994,surfaced,1
2015,Mar,10,6,10,0,28.787137,-88.460581,surfaced,1
2015,Mar,10,6,10,0,28.78665,-88.450931,surfaced,1
2015,Mar,10,6,10,0,28.771838,-88.423173,surfaced,1
2015,Mar,10,6,10,0,28.778689,-88.428245,surfaced,1
2015,Mar,10,6,10,0,28.779897,-88.431128,surfaced,1
2015,Mar,10,6,10,0,28.779682,-88.432716,surfaced,1
2015,Mar,10,6,10,0,28.780857,-88.43587,surfaced,1
2015,Mar,10,6,10,0,28.7825,-88.439732,surfaced,1
2015,Mar,10,6,0,1,28.79114,-88.448971,surfaced,1
2015,Mar,10,6,10,0,28.783846,-88.434353,surfaced,1
2015,Mar,10,6,10,0,28.761982,-88.410431,surfaced,1
2015,Mar,10,6,10,0,28.770787,-88.412941,surfaced,1
2015,Mar,10,6,10,0,28.774329,-88.416221,surfaced,1
2015,Mar,10,6,10,0,28.775117,-88.41871,surfaced,1
2015,Mar,10,6,10,0,28.777786,-88.422568,surfaced,1
2015,Mar,10,6,10,0,28.780358,-88.425254,surfaced,1
2015,Mar,10,6,0,1,28.787475,-88.432703,surfaced,1
2015,Mar,10,6,0,2,28.781475,-88.420642,surfaced,1
2015,Mar,10,6,0,2,28.749565,-88.396102,surfaced,1
2015,Mar,10,6,0,2,28.758868,-88.401428,surfaced,1
2015,Mar,10,6,0,2,28.763328,-88.404438,surfaced,1
2015,Mar,10,6,0,2,28.765098,-88.407221,surfaced,1
2015,Mar,10,6,0,2,28.768905,-88.410454,surfaced,1
2015,Mar,10,6,0,2,28.77228,-88.411888,surfaced,1
2015,Mar,10,6,0,1,28.781886,-88.418194,surfaced,1
2015,Mar,10,6,10,0,28.77328,-88.409097,surfaced,1
2015,Mar,10,6,10,0,28.740441,-88.386614,surfaced,1
2015,Mar,10,6,10,0,28.750603,-88.390853,surfaced,1
2015,Mar,10,6,10,0,28.754384,-88.393626,surfaced,1
2015,Mar,10,6,10,0,28.755382,-88.395919,surfaced,1
2015,Mar,10,6,10,0,28.758704,-88.400139,surfaced,1
2015,Mar,10,6,10,0,28.76228,-88.402623,surfaced,1
2015,Mar,10,6,10,0,28.763807,-88.400191,surfaced,1
2015,Mar,10,6,10,0,28.731405,-88.37873,surfaced,1
2015,Mar,10,6,10,0,28.742758,-88.382045,surfaced,1
2015,Mar,10,6,10,0,28.746923,-88.384476,surfaced,1
2015,Mar,10,6,10,0,28.74795,-88.386631,surfaced,1
2015,Mar,10,6,10,0,28.751522,-88.390563,surfaced,1
2015,Mar,10,6,10,0,28.754949,-88.392782,surfaced,1
2015,Mar,10,12,10,0,28.796586,-88.473009,surfaced,1
2015,Mar,10,12,10,0,28.713442,-88.435877,surfaced,1
2015,Mar,10,12,10,0,28.719587,-88.41142,surfaced,1
2015,Mar,10,12,10,0,28.810996,-88.482009,surfaced,1
2015,Mar,10,12,10,0,28.809806,-88.487905,surfaced,1
2015,Mar,10,12,10,0,28.806598,-88.485595,surfaced,1
2015,Mar,10,12,10,0,28.806994,-88.486667,surfaced,1
2015,Mar,10,12,10,0,28.805419,-88.486695,surfaced,1
2015,Mar,10,12,10,0,28.802299,-88.48295,surfaced,1
2015,Mar,10,12,0,1,28.794778,-88.47888,surfaced,1
2015,Mar,10,12,10,0,28.808854,-88.488489,surfaced,1
2015,Mar,10,12,10,0,28.705987,-88.419885,surfaced,1
2015,Mar,10,12,10,0,28.710494,-88.392403,surfaced,1
2015,Mar,10,12,10,0,28.809535,-88.471774,surfaced,1
2015,Mar,10,12,10,0,28.816935,-88.482328,surfaced,1
2015,Mar,10,12,10,0,28.817572,-88.486652,surfaced,1
2015,Mar,10,12,10,0,28.817283,-88.487573,surfaced,1
2015,Mar,10,12,10,0,28.817462,-88.490563,surfaced,1
2015,Mar,10,12,10,0,28.816761,-88.492522,surfaced,1
2015,Mar,10,12,10,0,28.818934,-88.492256,surfaced,1
2015,Mar,10,12,10,0,28.800457,-88.457764,surfaced,1
2015,Mar,10,12,10,0,28.805927,-88.461977,surfaced,1
2015,Mar,10,12,10,0,28.80777,-88.465694,surfaced,1
2015,Mar,10,12,10,0,28.807985,-88.46678,surfaced,1
2015,Mar,10,12,10,0,28.811417,-88.470477,surfaced,1
2015,Mar,10,12,10,0,28.817462,-88.479799,surfaced,1
2015,Mar,10,12,10,0,28.81365,-88.470932,surfaced,1
2015,Mar,10,12,10,0,28.790061,-88.443798,surfaced,1
2015,Mar,10,12,10,0,28.799748,-88.44991,surfaced,1
2015,Mar,10,12,10,0,28.802549,-88.452769,surfaced,1
2015,Mar,10,12,10,0,28.803349,-88.454243,surfaced,1
2015,Mar,10,12,10,0,28.805774,-88.457233,surfaced,1
2015,Mar,10,12,10,0,28.807757,-88.460768,surfaced,1
2015,Mar,10,12,0,1,28.817375,-88.468115,surfaced,1
2015,Mar,10,12,10,0,28.808739,-88.45521,surfaced,1
2015,Mar,10,12,10,0,28.778833,-88.43036,surfaced,1
2015,Mar,10,12,10,0,28.787117,-88.433283,surfaced,1
2015,Mar,10,12,10,0,28.79088,-88.436997,surfaced,1
2015,Mar,10,12,10,0,28.792212,-88.439633,surfaced,1
2015,Mar,10,12,10,0,28.796301,-88.444046,surfaced,1
2015,Mar,10,12,10,0,28.800156,-88.446877,surfaced,1
2015,Mar,10,12,0,1,28.811521,-88.452887,surfaced,1
2015,Mar,10,12,0,2,28.799611,-88.442283,surfaced,1
2015,Mar,10,12,0,2,28.769529,-88.418073,surfaced,1
2015,Mar,10,12,0,2,28.778692,-88.422121,surfaced,1
2015,Mar,10,12,0,2,28.782376,-88.424559,surfaced,1
2015,Mar,10,12,0,2,28.783274,-88.427163,surfaced,1
2015,Mar,10,12,0,2,28.786026,-88.430697,surfaced,1
2015,Mar,10,12,0,2,28.789012,-88.432499,surfaced,1
2015,Mar,10,12,0,1,28.799411,-88.439821,surfaced,1
2015,Mar,10,12,10,0,28.790954,-88.430012,surfaced,1
2015,Mar,10,12,10,0,28.760052,-88.408285,surfaced,1
2015,Mar,10,12,10,0,28.769754,-88.412445,surfaced,1
2015,Mar,10,12,10,0,28.773551,-88.414792,surfaced,1
2015,Mar,10,12,10,0,28.774881,-88.416981,surfaced,1
2015,Mar,10,12,10,0,28.778508,-88.420872,surfaced,1
2015,Mar,10,12,10,0,28.781863,-88.422966,surfaced,1
2015,Mar,10,12,10,0,28.783841,-88.42052,surfaced,1
2015,Mar,10,12,10,0,28.750726,-88.397907,surfaced,1
2015,Mar,10,12,10,0,28.760303,-88.403037,surfaced,1
2015,Mar,10,12,10,0,28.764491,-88.406137,surfaced,1
2015,Mar,10,12,10,0,28.766172,-88.408281,surfaced,1
2015,Mar,10,12,10,0,28.770372,-88.412014,surfaced,1
2015,Mar,10,12,10,0,28.773983,-88.413935,surfaced,1
2015,Mar,11,0,10,0,28.86559,-88.490773,surfaced,1
2015,Mar,11,0,10,0,28.778785,-88.497178,surfaced,1
2015,Mar,11,0,10,0,28.771764,-88.462929,surfaced,1
2015,Mar,11,0,10,0,28.884069,-88.485236,surfaced,1
2015,Mar,11,0,10,0,28.88239,-88.492735,surfaced,1
2015,Mar,11,0,10,0,28.878416,-88.493055,surfaced,1
2015,Mar,11,0,10,0,28.878824,-88.494084,surfaced,1
2015,Mar,11,0,10,0,28.876753,-88.495819,surfaced,1
2015,Mar,11,0,10,0,28.872851,-88.494767,surfaced,1
2015,Mar,11,0,0,1,28.863535,-88.498399,surfaced,1
2015,Mar,11,0,10,0,28.881188,-88.494172,surfaced,1
2015,Mar,11,0,10,0,28.766199,-88.480124,surfaced,1
2015,Mar,11,0,10,0,28.761067,-88.445278,surfaced,1
2015,Mar,11,0,10,0,28.882099,-88.476782,surfaced,1
2015,Mar,11,0,10,0,28.891538,-88.480477,surfaced,1
2015,Mar,11,0,10,0,28.892405,-88.483939,surfaced,1
2015,Mar,11,0,10,0,28.892007,-88.485222,surfaced,1
2015,Mar,11,0,10,0,28.892277,-88.48782,surfaced,1
2015,Mar,11,0,10,0,28.891325,-88.490587,surfaced,1
2015,Mar,11,0,10,0,28.894001,-88.488633,surfaced,1
2015,Mar,11,0,10,0,28.750952,-88.463333,surfaced,1
2015,Mar,11,0,10,0,28.752571,-88.428091,surfaced,1
2015,Mar,11,0,10,0,28.865976,-88.475633,surfaced,1
2015,Mar,11,0,10,0,28.875037,-88.472585,surfaced,1
2015,Mar,11,0,10,0,28.87877,-88.47347,surfaced,1
2015,Mar,11,0,10,0,28.879705,-88.473621,surfaced,1
2015,Mar,11,0,10,0,28.884502,-88.473804,surfaced,1
2015,Mar,11,0,10,0,28.892325,-88.477166,surfaced,1
2015,Mar,11,0,10,0,28.887267,-88.472541,surfaced,1
2015,Mar,11,0,10,0,28.732273,-88.444876,surfaced,1
2015,Mar,11,0,10,0,28.73802,-88.412517,surfaced,1
2015,Mar,11,0,10,0,28.848758,-88.472063,surfaced,1
2015,Mar,11,0,10,0,28.86193,-88.470415,surfaced,1
2015,Mar,11,0,10,0,28.866407,-88.470818,surfaced,1
2015,Mar,11,0,10,0,28.868214,-88.470517,surfaced,1
2015,Mar,11,0,10,0,28.87267,-88.469882,surfaced,1
2015,Mar,11,0,10,0,28.876705,-88.470554,surfaced,1
2015,Mar,11,0,0,1,28.892296,-88.466615,surfaced,1
2015,Mar,11,0,10,0,28.875551,-88.46683,surfaced,1
2015,Mar,11,0,10,0,28.71154,-88.424857,surfaced,1
2015,Mar,11,0,10,0,28.716871,-88.391442,surfaced,1
2015,Mar,11,0,10,0,28.827807,-88.46882,surfaced,1
2015,Mar,11,0,10,0,28.840013,-88.466792,surfaced,1
2015,Mar,11,0,10,0,28.846195,-88.467234,surfaced,1
2015,Mar,11,0,10,0,28.84894,-88.468062,surfaced,1
2015,Mar,11,0,10,0,28.855388,-88.468381,surfaced,1
2015,Mar,11,0,10,0,28.860802,-88.468326,surfaced,1
2015,Mar,11,0,0,1,28.877444,-88.465532,surfaced,1
2015,Mar,11,0,0,2,28.85813,-88.465922,surfaced,1
2015,Mar,11,0,0,2,28.695212,-88.409843,surfaced,1
2015,Mar,11,0,0,2,28.701384,-88.379191,surfaced,1
2015,Mar,11,0,0,2,28.81126,-88.458627,surfaced,1
2015,Mar,11,0,0,2,28.823251,-88.461107,surfaced,1
2015,Mar,11,0,0,2,28.828642,-88.462648,surfaced,1
2015,Mar,11,0,0,2,28.830754,-88.464855,surfaced,1
2015,Mar,11,0,0,2,28.836629,-88.465687,surfaced,1
2015,Mar,11,0,0,2,28.841716,-88.464973,surfaced,1
2015,Mar,11,0,0,1,28.857577,-88.463831,surfaced,1
2015,Mar,11,0,10,0,28.842681,-88.461893,surfaced,1
2015,Mar,11,0,10,0,28.798589,-88.450311,surfaced,1
2015,Mar,11,0,10,0,28.810187,-88.453148,surfaced,1
2015,Mar,11,0,10,0,28.814933,-88.454946,surfaced,1
2015,Mar,11,0,10,0,28.817095,-88.456963,surfaced,1
2015,Mar,11,0,10,0,28.822589,-88.459978,surfaced,1
2015,Mar,11,0,10,0,28.82729,-88.461314,surfaced,1
2015,Mar,11,0,10,0,28.82859,-88.458585,surfaced,1
2015,Mar,11,0,10,0,28.787643,-88.44012,surfaced,1
2015,Mar,11,0,10,0,28.798686,-88.445193,surfaced,1
2015,Mar,11,0,10,0,28.803266,-88.447301,surfaced,1
2015,Mar,11,0,10,0,28.805346,-88.449427,surfaced,1
2015,Mar,11,0,10,0,28.810705,-88.45266,surfaced,1
